id,size,xpos,ypos,zpos,xsize,ysize,zsize,weightedx,weightedy,weightedz,minaxis,medaxis,majaxis,eccentricity,elongation,orientation,integratedintensty,sigma,seedIntensity,seedScale,minIntensityForeground,maxIntensityForeground,minIntensityBackground,maxIntensityBackground,volumeForeground,volumeBackground,foregroundIntensity,backgroundIntensity,fg/bg ratio,integratedGradientMag
6040,15243,1319,126,506,32,35,32,0,0,0,22.3368,30.7972,31.8062,0.688449,1.37877,2.92182,1391.13,0,0.207417,9,0.0568629,0.292982,0,0.449425,15243,423733,0.0912633,0.0493731,1.84844,114.736
6104,11041,1096,1176,506,32,20,35,0,0,0,19.057,25.5221,33.4302,0.665173,1.33925,3.07785,2031.04,0,0.298768,9,0.118432,0.321169,0.0527223,0.274439,11041,231551,0.183954,0.0891016,2.06455,148.674
6168,12374,1222,424,512,32,33,32,0,0,0,23.0544,26.2457,29.8643,0.477915,1.13843,-1.04372,2363.83,0,0.40249,9,0.122727,0.418923,0.0535195,0.395726,12374,426602,0.191032,0.0847449,2.2542,224.113
6232,6914,1041,384,516,24,22,30,0,0,0,18.623,19.4432,27.1106,0.287389,1.04404,-3.11875,1380.81,0,0.392588,9,0.127639,0.46141,0.0535453,0.446519,6914,432062,0.199712,0.0842116,2.37155,159.434
6296,9427,818,173,522,30,28,35,0,0,0,18.8567,25.7382,31.2886,0.680622,1.36494,-0.193113,1901.54,0,0.404007,9,0.128128,0.470488,0.0524136,0.561891,9427,429549,0.201712,0.0844298,2.38911,210.86
6360,17057,748,1075,525,32,32,34,0,0,0,27.0496,28.1822,31.1279,0.280638,1.04187,-0.281411,2237.1,0,0.222874,9,0.0932541,0.23671,0.0549855,0.323072,17057,421919,0.131155,0.0882126,1.4868,139.331
6424,11892,1241,426,530,29,25,35,0,0,0,22.0431,23.4591,33.0626,0.342172,1.06424,-2.93755,2615.39,0,0.384152,9,0.138158,0.395726,0.0535195,0.418923,11892,427084,0.219929,0.0817018,2.69185,240.707
6488,15543,937,899,534,29,32,34,0,0,0,24.9995,27.8353,31.4134,0.439745,1.11343,-1.0507,2128.56,0,0.265334,9,0.0959288,0.285883,0.0546511,0.379446,15543,423433,0.136946,0.0990323,1.38285,141.281
6552,15832,670,737,536,34,35,31,0,0,0,22.8809,31.2993,31.7583,0.682339,1.36792,-0.20212,1775.98,0,0.214232,9,0.0637297,0.276805,0,0.372785,15832,423144,0.112177,0.0598823,1.87328,157.257
6616,9572,1183,87,545,28,29,32,0,0,0,19.7776,26.6999,28.06,0.671793,1.35,1.39786,1669.86,0,0.355091,9,0.113443,0.449837,0.0512049,0.491963,9572,429404,0.174453,0.0970178,1.79816,175.392
6680,12885,764,428,548,29,33,33,0,0,0,21.8664,27.8296,30.4472,0.618575,1.27271,1.2427,1864.42,0,0.247049,9,0.102744,0.436823,0.0597948,0.549392,12885,426091,0.144697,0.111155,1.30176,160.966
6744,18635,1374,988,554,35,35,34,0,0,0,26.8915,30.8928,31.417,0.49221,1.1488,-2.49828,2662.66,0,0.277293,9,0.0786205,0.296016,0,0.299951,18635,420341,0.142885,0.0629113,2.27122,207.898
6808,21358,753,1164,557,35,35,35,0,0,0,30.5753,30.8902,30.9797,0.142422,1.0103,-3.1062,2441.07,0,0.255047,9,0.0606949,0.255047,0,0.374765,21358,313650,0.114293,0.0816611,1.3996,201.536
6872,15942,1061,540,562,34,29,35,0,0,0,23.5559,29.4658,32.261,0.600757,1.25089,-2.96287,2796.87,0,0.285729,9,0.115243,0.339043,0.0538539,0.434354,15942,423034,0.17544,0.0975605,1.79827,204.471
6936,13849,817,75,568,31,32,33,0,0,0,24.4905,26.3652,30.6592,0.370343,1.07655,0.868854,1911.6,0,0.272896,9,0.0962631,0.401126,0.0540596,0.644703,13849,425127,0.138031,0.0988952,1.39573,177.932
7000,9189,938,244,573,27,23,34,0,0,0,18.8828,21.0426,33.4125,0.441296,1.11438,0.223115,1706.62,0,0.391045,9,0.119872,0.494663,0.0525422,0.472083,9189,429787,0.185725,0.0887293,2.09316,184.778
7064,11077,1054,90,577,33,25,33,0,0,0,19.5697,25.4064,32.2273,0.637722,1.29825,-0.038609,1687.2,0,0.22578,9,0.100892,0.292956,0.0491732,0.629632,11077,427899,0.152316,0.0860493,1.7701,161.273
7128,11335,942,35,581,33,28,29,0,0,0,22.0947,23.538,32.4437,0.344792,1.06533,2.646,2152.4,0,0.26338,9,0.12193,0.468791,0.0514878,0.622149,11335,416089,0.189889,0.105324,1.80291,198.28
7192,15060,1245,82,586,33,27,34,0,0,0,23.7108,28.7553,30.8753,0.565757,1.21275,0.0980079,2099.38,0,0.247435,9,0.096366,0.328267,0.0515907,0.525397,15060,423916,0.139401,0.0939925,1.4831,166.048
7256,18790,1418,688,591,35,34,34,0,0,0,27.195,30.5364,31.5951,0.454835,1.12287,1.16545,2785.33,0,0.233238,9,0.0793663,0.264872,0,0.359592,18790,420186,0.148235,0.0743156,1.99467,185.351
7320,20541,798,406,595,34,33,35,0,0,0,29.7632,30.2719,31.3058,0.182544,1.01709,-0.508637,3024.99,0,0.482962,9,0.0739655,0.601034,0,0.680426,20541,418435,0.147266,0.101928,1.4448,285.569
7384,11889,1239,852,599,26,30,33,0,0,0,20.9074,27.7061,29.6345,0.656169,1.32518,-1.26147,1701.04,0,0.253221,9,0.100764,0.26536,0.0571458,0.297019,11889,427087,0.143077,0.0915632,1.5626,123.282
7448,16096,1222,758,605,34,32,33,0,0,0,26.431,28.4952,29.9981,0.373682,1.0781,0.0178075,1931.67,0,0.230641,9,0.0888049,0.253761,0.0569143,0.295039,16096,422880,0.120009,0.0936715,1.28117,122.503
7512,20682,795,787,610,34,35,34,0,0,0,29.9203,30.4199,31.1705,0.180488,1.0167,-0.253837,3673.11,0,0.342592,9,0.0897307,0.385876,0,0.338194,20682,418294,0.177599,0.0844077,2.10407,313.732
7576,17260,1112,1138,614,33,34,33,0,0,0,26.635,29.4058,31.0886,0.42376,1.10403,-0.393611,2796.86,0,0.2856,9,0.108428,0.303552,0.0536738,0.330273,17260,421716,0.162043,0.0848553,1.90964,186.737
7640,20988,1423,1034,619,35,33,35,0,0,0,30.0765,30.5385,31.3192,0.173286,1.01536,-2.83315,2649.24,0,0.279274,9,0.0639354,0.305661,0,0.313762,20988,417988,0.126227,0.0841306,1.50037,186.69
7704,16148,1229,951,624,30,30,35,0,0,0,25.5287,27.3326,32.6807,0.357269,1.07066,1.93657,2851.09,0,0.284366,9,0.116555,0.291567,0.0562457,0.287761,16148,422828,0.17656,0.0887793,1.98876,185.92
7768,13944,916,550,629,29,34,33,0,0,0,22.769,27.4367,31.8894,0.557955,1.20501,-1.07007,1728.74,0,0.203688,9,0.0899879,0.214978,0.0557056,0.468894,13944,425032,0.123977,0.088549,1.4001,116.611
7832,14487,1009,742,634,30,33,34,0,0,0,23.5261,27.536,31.4294,0.519657,1.17045,-1.25348,2509.97,0,0.314019,9,0.115475,0.346424,0.0560913,0.386133,14487,424489,0.173257,0.0875859,1.97814,201.602
7896,15213,1159,743,638,33,33,33,0,0,0,25.5139,28.0266,30.6679,0.413847,1.09848,1.14374,2213.56,0,0.257979,9,0.101818,0.296402,0.0567857,0.278065,15213,423763,0.145505,0.0906013,1.60599,151.322
7960,5373,1082,1179,642,31,14,33,0,0,0,11.9387,24.3141,30.4392,0.871149,2.03658,-3.04502,636.311,0,0.229946,9,0.0857701,0.247409,0.0520022,0.338091,5373,219891,0.118428,0.0840284,1.40938,51.1216
8024,10248,806,542,646,30,29,33,0,0,0,19.1674,27.4425,29.8177,0.715653,1.43173,-0.459656,2688.02,0,0.488517,9,0.133246,0.614587,0,0.578685,10248,428728,0.262298,0.0692755,3.7863,377.563
8088,9258,1058,258,651,30,27,33,0,0,0,21.0652,24.1968,27.8023,0.49203,1.14866,-0.213681,1610.68,0,0.401178,9,0.11442,0.434097,0.0522593,0.416146,9258,429718,0.173977,0.079344,2.19269,165.663
8152,9198,973,83,657,26,31,32,0,0,0,19.327,21.786,32.5162,0.461522,1.12723,2.5071,1564.27,0,0.250649,9,0.111308,0.30098,0.051282,0.515701,9198,429778,0.170067,0.0797291,2.13306,146.792
8216,21316,1473,824,661,35,33,35,0,0,0,30.4134,30.8134,31.1785,0.160601,1.01315,0.97335,3434.04,0,0.333128,9,0.0812952,0.36062,0,0.340843,21316,417660,0.161101,0.0967557,1.66503,240.088
8280,18163,1318,897,667,33,33,34,0,0,0,27.7398,29.7106,30.5642,0.358145,1.07105,2.11692,2596.87,0,0.19803,9,0.100944,0.260217,0.0584831,0.411825,18163,420813,0.142976,0.117014,1.22187,112.737
8344,20471,1467,412,672,35,33,35,0,0,0,29.8628,30.5091,30.853,0.204744,1.02164,3.04858,2821.53,0,0.317054,9,0.0695677,0.367153,0,0.424041,20471,418505,0.13783,0.106622,1.2927,249.96
8408,18618,1025,1140,676,33,32,35,0,0,0,28.0978,29.4556,31.0368,0.300116,1.04833,-0.816955,2290.45,0,0.192089,9,0.088522,0.202196,0.0536996,0.292467,18618,420358,0.123024,0.0938577,1.31075,120.256
8472,13323,1271,170,682,32,28,33,0,0,0,23.1176,26.7594,30.4829,0.503648,1.15753,2.18636,1982.5,0,0.233058,9,0.101741,0.385618,0.0530052,0.450042,13323,425653,0.148803,0.093489,1.59166,175.42
8536,18164,1432,995,686,33,33,35,0,0,0,27.5311,28.7772,32.0484,0.291083,1.04526,0.938863,3229.75,0,0.247409,9,0.118715,0.30386,0.0595376,0.300594,18164,420812,0.177811,0.104897,1.6951,182.321
8600,15773,1274,909,689,30,31,33,0,0,0,25.8896,27.1575,31.5798,0.301986,1.04897,2.03505,2458.42,0,0.251935,9,0.107271,0.264203,0.0577887,0.315614,15773,423203,0.155863,0.0986562,1.57986,153.125
8664,12352,1007,263,695,29,34,31,0,0,0,23.8777,25.852,28.6826,0.383284,1.08268,-2.75656,1775.28,0,0.305326,9,0.0986292,0.398246,0.0516678,0.562714,12352,426624,0.143725,0.0904599,1.58882,167.632
8728,19673,929,788,699,35,33,35,0,0,0,28.0346,30.7709,31.4722,0.412235,1.0976,-0.573184,3548.67,0,0.384101,9,0.0911452,0.427796,0,0.307461,19673,419303,0.180383,0.0871794,2.0691,316.677
8792,12747,971,402,704,31,28,30,0,0,0,23.3535,27.154,28.7074,0.510229,1.16274,-2.48834,2693.56,0,0.369519,9,0.133194,0.482525,0.0532109,0.646272,12747,426229,0.211309,0.0852905,2.47752,277.009
8856,11750,1502,24,710,32,24,35,0,0,0,19.2534,27.6658,32.6568,0.718114,1.43693,-0.0319435,2711.79,0,0.464959,9,0.117661,0.506134,0,0.53931,11750,340586,0.23079,0.104035,2.2184,365.023
8920,12798,1281,1170,713,29,30,33,0,0,0,23.6277,25.9699,30.0359,0.415025,1.09913,-2.48249,1520.71,0,0.215801,9,0.0856158,0.221305,0.0517193,0.236659,12798,287554,0.118824,0.0769791,1.54359,106.234
8984,20568,916,543,719,35,33,35,0,0,0,29.8875,30.4964,30.9309,0.198835,1.02037,-0.674291,2405.17,0,0.348481,9,0.0606692,0.420904,0,0.590309,20568,418408,0.116937,0.0677166,1.72686,260.734
9048,15725,1484,331,725,33,34,32,0,0,0,23.9887,28.4461,32.4299,0.537438,1.18581,0.625955,2628.4,0,0.359617,9,0.112774,0.418049,0.0580459,0.467839,15725,423251,0.167147,0.105097,1.59042,201.622
9112,19675,1435,841,729,35,33,34,0,0,0,28.5506,30.6509,31.0365,0.3638,1.07356,-0.805606,4302.57,0,0.298665,9,0.140267,0.359514,0.0612864,0.326441,19675,419301,0.218682,0.114044,1.91752,234.663
9176,20910,1584,792,734,35,34,35,0,0,0,29.8692,30.4857,31.4878,0.200087,1.02064,2.39362,2668.22,0,0.237224,9,0.0698249,0.261734,0,0.359309,20910,418066,0.127605,0.0854503,1.49333,173.514
9240,15648,1165,1132,738,33,29,33,0,0,0,24.2116,28.0363,32.4115,0.504207,1.15797,2.9368,2741.66,0,0.32783,9,0.115526,0.336239,0.0539053,0.309878,15648,423328,0.175209,0.0869336,2.01543,201.244
9304,16896,1210,777,744,33,30,34,0,0,0,25.7439,29.3909,31.1455,0.482467,1.14166,-0.0586383,2198.94,0,0.217782,9,0.0947458,0.272073,0.059229,0.456498,16896,422080,0.130146,0.104475,1.24572,137.012
9368,15703,1602,95,749,33,30,34,0,0,0,25.3568,29.1284,30.4555,0.492133,1.14874,0.267259,2433,0,0.328936,9,0.0788262,0.433814,0,0.53571,15703,423273,0.154938,0.0703723,2.2017,276.167
9432,16739,1125,844,750,33,34,33,0,0,0,26.7404,28.1273,31.6992,0.310138,1.05187,-2.51971,2377.87,0,0.20896,9,0.0999409,0.286861,0.05658,0.367487,16739,422237,0.142056,0.100966,1.40697,145.804
9496,15266,1182,616,755,33,31,33,0,0,0,25.6534,27.4211,30.6877,0.353231,1.06891,-0.609584,2385.23,0,0.290024,9,0.106448,0.322223,0.0555256,0.399712,15266,423710,0.156244,0.0959903,1.6277,178.041
9560,14656,1311,388,761,31,32,34,0,0,0,23.8116,27.0023,31.956,0.471555,1.134,-0.884666,2180.48,0,0.237713,9,0.103336,0.281383,0.0577116,0.420904,14656,424320,0.148777,0.0988262,1.50544,142.399
9624,13263,1332,239,767,34,30,32,0,0,0,22.5152,27.7284,30.7669,0.583674,1.23155,-0.0409851,2714.46,0,0.307538,9,0.131471,0.492169,0.0561685,0.455315,13263,425713,0.204664,0.0943993,2.16807,258.032
9688,16917,1552,486,771,32,33,34,0,0,0,25.6613,29.6023,31.3031,0.498535,1.15358,1.75685,3228.9,0,0.301546,9,0.126096,0.345498,0.0593576,0.381426,16917,422059,0.190866,0.108107,1.76554,228.455
9752,16143,1647,91,777,32,34,33,0,0,0,25.0071,29.0519,31.3456,0.508983,1.16174,-0.564469,2770.21,0,0.406862,9,0.0869532,0.500116,0,0.431371,16143,422833,0.171604,0.0515124,3.33132,316.626
9816,13522,1082,476,782,31,30,34,0,0,0,25.0138,25.7947,29.551,0.244196,1.03122,2.55785,1795.7,0,0.182856,9,0.0949258,0.260422,0.0559113,0.551784,13522,425454,0.132798,0.0911938,1.45621,132.508
9880,14454,1145,533,785,32,31,33,0,0,0,25.7479,26.9584,29.5866,0.296287,1.04701,2.15245,1912.73,0,0.217936,9,0.0941028,0.264923,0.0553455,0.353213,14454,424522,0.132332,0.0935184,1.41503,138.238
9944,16332,978,48,789,33,33,33,0,0,0,24.1499,30.9676,31.2882,0.625973,1.28231,1.48048,1794.57,0,0.485559,9,0.05676,0.54502,0,0.63079,16332,422644,0.10988,0.0537868,2.04288,203.26
10008,13036,1346,126,795,33,30,33,0,0,0,22.9382,25.8169,31.5856,0.458888,1.1255,-0.032895,2186.51,0,0.415786,9,0.111771,0.480647,0.0552941,0.452897,13036,425940,0.167729,0.1054,1.59135,204.461
10072,17009,1505,1156,799,31,33,34,0,0,0,27.0593,28.5539,30.7054,0.319294,1.05524,0.902088,1980.86,0,0.182779,9,0.0872103,0.190212,0.0571458,0.404881,17009,364207,0.11646,0.0953366,1.22156,102.461
10136,16471,1302,1001,804,32,31,33,0,0,0,26.1277,28.4199,30.9835,0.393456,1.08773,-2.27835,2049.45,0,0.192243,9,0.0908366,0.2265,0.0562971,0.341717,16471,422505,0.124428,0.0936068,1.32926,111.957
10200,15027,1693,479,812,34,34,31,0,0,0,22.2041,30.7863,31.767,0.692691,1.38651,1.06227,1141.6,0,0.0789291,9,0.0605149,0.132757,0,0.363295,15027,423949,0.0759703,0.0569398,1.33422,51.5211
10264,10777,1127,345,815,32,24,33,0,0,0,19.8839,25.7865,29.8971,0.636719,1.29686,0.156165,1688.16,0,0.238742,9,0.106242,0.50117,0.0534424,0.627935,10777,428199,0.156644,0.0894621,1.75096,172.117
10328,12988,1222,314,819,31,28,33,0,0,0,23.4366,26.8459,29.1668,0.487708,1.14547,-2.6596,1831.95,0,0.258751,9,0.0982949,0.359463,0.0536738,0.473446,12988,425988,0.14105,0.0941975,1.49738,150.567
10392,20984,1086,1164,822,35,34,35,0,0,0,30.2265,30.5287,31.1754,0.140356,1.01,3.04754,2670.59,0,0.18121,9,0.0654785,0.224005,0,0.380732,20984,314024,0.127268,0.0985022,1.29203,141.367
10456,21093,1082,784,827,35,35,35,0,0,0,30.1615,30.6522,31.2888,0.178223,1.01627,-1.40669,2557.84,0,0.278322,9,0.0652727,0.31173,0,0.350796,21093,417883,0.121265,0.0887936,1.36569,172.798
10520,13965,1322,411,833,32,29,33,0,0,0,24.6523,26.8579,29.9956,0.396862,1.08947,-0.604028,2040.42,0,0.293187,9,0.102333,0.347633,0.0570172,0.34879,13965,425011,0.146109,0.0949683,1.53851,162.367
10584,15864,1724,383,838,34,35,32,0,0,0,22.4032,31.5428,32.2238,0.703952,1.40796,2.69389,1754.93,0,0.185737,9,0.0647069,0.298177,0,0.430574,15864,423112,0.110623,0.0533972,2.07171,138.968
10648,10073,1116,382,842,30,23,33,0,0,0,19.8255,22.9492,31.6417,0.503687,1.15756,0.11646,1677.48,0,0.175835,9,0.111385,0.452923,0.0543682,0.699766,10073,428903,0.166532,0.095488,1.74401,170.484
10712,20521,1665,577,846,32,35,35,0,0,0,29.1934,30.9489,31.2659,0.332003,1.06013,-0.591432,3707.22,0,0.370753,9,0.0906051,0.40303,0,0.371602,20521,418455,0.180655,0.0994947,1.81573,294.856
10776,7223,1656,75,853,25,21,35,0,0,0,15.7018,20.365,32.4644,0.636808,1.29698,2.48646,1301.93,0,0.308721,9,0.116812,0.361366,0.0522593,0.57295,7223,431753,0.180248,0.08541,2.11039,139.874
10840,5712,1186,243,856,24,18,32,0,0,0,15.7533,16.8484,30.4678,0.354648,1.06952,0.0937571,1265.01,0,0.333179,9,0.139675,0.566083,0.0541368,0.615179,5712,433264,0.221466,0.092124,2.404,153.295
10904,17697,1530,1084,859,35,31,32,0,0,0,26.2275,29.2612,32.3014,0.443405,1.11567,-1.92457,2920.01,0,0.192886,9,0.114652,0.290795,0.0633953,0.354011,17697,421279,0.165,0.115734,1.42568,166.935
10968,17148,1258,960,863,32,33,34,0,0,0,27.1669,28.5574,30.6331,0.308236,1.05118,-1.28332,2404.34,0,0.224828,9,0.0994779,0.237276,0.0576602,0.357997,17148,421828,0.140211,0.0968962,1.44702,128.976
11032,12887,1321,171,869,33,28,34,0,0,0,21.6628,28.0524,30.1097,0.635346,1.29496,2.60131,2134.12,0,0.277319,9,0.111025,0.357843,0.0551141,0.495641,12887,426089,0.165603,0.103557,1.59914,188.995
11096,17949,1339,885,872,34,31,35,0,0,0,27.2952,29.4866,30.8864,0.378303,1.08028,-2.8615,2333.73,0,0.193272,9,0.0954659,0.220096,0.0601034,0.293676,17949,421027,0.13002,0.0981189,1.32513,119.282
11160,3545,1628,2,877,30,9,31,0,0,0,7.51462,24.1152,32.3851,0.950209,3.2091,-3.12713,528.677,0,0.277962,9,0.10367,0.308052,0.0560913,0.479413,3545,215943,0.149134,0.0988003,1.50944,57.321
11224,16039,1778,1158,883,34,34,31,0,0,0,22.988,31.5835,31.6195,0.685739,1.37391,-0.0459628,1527.29,0,0.112826,9,0.0660957,0.158681,0,0.320551,16039,353625,0.0952236,0.0640679,1.48629,78.1851
11288,16887,1463,577,886,31,33,33,0,0,0,27.1385,28.6083,30.6777,0.316403,1.05416,-0.67302,2755.69,0,0.239745,9,0.110845,0.292364,0.057223,0.356017,16887,422089,0.163184,0.106118,1.53775,173.369
11352,15581,1099,970,888,33,34,33,0,0,0,23.1715,30.6529,31.4453,0.65465,1.32287,1.01904,1356.69,0,0.0922511,9,0.0599748,0.206723,0,0.294576,15581,423395,0.0870735,0.062798,1.38656,79.8885
11416,18651,1447,983,894,33,33,35,0,0,0,27.4036,30.508,30.8809,0.439498,1.11328,-2.15199,2707.9,0,0.21521,9,0.103336,0.251704,0.0611578,0.337525,18651,420325,0.145188,0.128668,1.12839,140.114
11480,17337,1235,578,899,33,33,33,0,0,0,27.0369,28.9156,30.7083,0.354578,1.06949,-1.03962,2030.35,0,0.158913,9,0.0872618,0.222668,0.0568115,0.702595,17337,421639,0.117111,0.102939,1.13767,115.005
11544,17271,1189,864,903,34,30,33,0,0,0,25.6969,29.7471,31.3872,0.503756,1.15761,0.452305,3178.96,0,0.260988,9,0.121107,0.303757,0.0579945,0.324538,17271,421705,0.184064,0.0957573,1.92219,214.982
11608,19165,1492,692,907,33,34,33,0,0,0,29.1949,30.0343,30.1507,0.234757,1.02875,-2.4973,3547.37,0,0.325489,9,0.12049,0.365455,0.0559113,0.329347,19165,419811,0.185096,0.0997602,1.85541,227.755
11672,17599,1187,608,911,32,33,34,0,0,0,26.6556,28.9424,31.953,0.389588,1.08579,-1.79811,2803,0,0.442327,9,0.0810894,0.466425,0,0.653628,17599,421377,0.159271,0.101205,1.57374,277.342
11736,14283,1659,413,916,33,30,33,0,0,0,23.6105,25.5158,33.7825,0.379168,1.0807,-0.514169,2797.77,0,0.306946,9,0.125762,0.386801,0.054574,0.407093,14283,424693,0.195881,0.0935482,2.09391,240.262
11800,16434,1701,273,921,33,32,34,0,0,0,26.9021,27.7354,30.9493,0.243285,1.03098,-2.40956,3584.41,0,0.328061,9,0.137026,0.455906,0.0550883,0.500579,16434,422542,0.21811,0.109671,1.98876,271.89
11864,15177,1140,533,922,33,34,32,0,0,0,22.454,30.9922,31.4277,0.689271,1.38026,-1.78535,1728.75,0,0.356454,9,0.0626495,0.57817,0,0.626752,15177,423799,0.113906,0.0587367,1.93926,194.473
11928,15998,1149,111,929,33,35,32,0,0,0,23.9406,30.5972,31.1439,0.622721,1.27805,0.190347,995.882,0,0.0656842,9,0.0542911,0.0772317,0,0.708536,15998,422978,0.0622505,0.0548562,1.13479,36.5123
11992,7139,1754,340,937,25,26,34,0,0,0,17.3251,19.7446,32.2038,0.479655,1.13966,-0.441274,1385.16,0,0.478667,9,0.124579,0.481547,0.0540339,0.520793,7139,431837,0.194027,0.0948924,2.04471,163.626
12056,17495,1707,505,939,31,34,35,0,0,0,25.5229,30.2934,31.4703,0.538655,1.18691,-1.29072,2197.08,0,0.204948,9,0.090708,0.231515,0.0552684,0.426536,17495,421481,0.125584,0.0985444,1.27439,128.547
12120,17355,1852,434,945,34,35,33,0,0,0,24.4842,31.5561,31.8916,0.630861,1.28883,2.69317,2130.59,0,0.217962,9,0.0680503,0.335957,0,0.359412,17355,421621,0.122766,0.0606714,2.02345,175.483
12184,19142,1448,808,947,34,35,34,0,0,0,29.2537,29.4877,30.6274,0.125717,1.008,-2.9166,3039.64,0,0.249621,9,0.108814,0.277988,0.0580202,0.340792,19142,419834,0.158794,0.121216,1.31001,175.232
12248,17924,1468,866,951,35,32,35,0,0,0,24.7806,31.4101,32.2295,0.614473,1.26753,-3.06747,3370.65,0,0.217962,9,0.122316,0.328575,0.0566314,0.30188,17924,421052,0.188052,0.102564,1.8335,206.569
12312,16207,1685,1063,956,32,30,35,0,0,0,25.6235,27.6053,31.9804,0.372058,1.07734,-2.73858,2438.35,0,0.216238,9,0.102178,0.266698,0.0532366,0.332819,16207,422769,0.15045,0.0860825,1.74774,151.784
12376,12489,1304,156,960,33,30,33,0,0,0,19.9208,28.6823,31.3156,0.71946,1.43982,0.84679,1972.29,0,0.389682,9,0.107219,0.488748,0.0541625,0.570944,12489,426487,0.157922,0.100394,1.57302,195.24
12440,14568,1786,848,966,31,32,34,0,0,0,24.5679,26.3826,31.9505,0.364465,1.07386,-1.8657,1970.75,0,0.263046,9,0.093177,0.304117,0.0498418,0.325206,14568,424408,0.13528,0.0828762,1.63231,151.918
12504,16181,1888,75,973,33,35,33,0,0,0,23.2172,31.032,32.2367,0.663508,1.3366,-0.670615,1295.98,0,0.138081,9,0.0539567,0.271507,0,0.477252,16181,422795,0.080093,0.0418137,1.91547,100.619
12568,16299,1369,388,975,33,31,32,0,0,0,27.2786,28.3625,29.6388,0.273802,1.03973,-2.82527,2538.34,0,0.252501,9,0.104519,0.420415,0.0521565,0.539285,16299,422677,0.155736,0.111211,1.40036,201.113
12632,14265,1361,454,977,30,32,33,0,0,0,23.9111,26.7522,31.152,0.448467,1.11882,-2.04904,1905.2,0,0.283672,9,0.0949001,0.362729,0.0551912,0.479027,14265,424711,0.133558,0.100675,1.32663,149.339
12696,12917,1465,613,982,30,29,34,0,0,0,24.2448,24.9419,31.9333,0.234771,1.02875,-1.05943,2032.52,0,0.28128,9,0.107219,0.313788,0.0564514,0.382352,12917,426059,0.157353,0.102359,1.53727,159.725
12760,16726,1598,384,987,31,34,34,0,0,0,25.0767,30.6479,30.7983,0.574908,1.22217,1.81584,2389.11,0,0.244631,9,0.0969061,0.321709,0.0513078,0.40249,16726,422250,0.142838,0.095352,1.49801,161.315
12824,12372,1309,431,993,32,24,33,0,0,0,21.9049,25.39,31.4162,0.505648,1.1591,0.325546,1901.85,0,0.381812,9,0.105727,0.44639,0.0564257,0.640306,12372,426604,0.153722,0.109987,1.39763,173.077
12888,13190,1803,323,996,30,32,35,0,0,0,20.0039,28.5203,32.936,0.712775,1.42574,-1.2366,2722.5,0,0.31101,9,0.128077,0.394131,0.0475786,0.382789,13190,425786,0.206406,0.0733131,2.81541,233.886
12952,16687,1648,565,1001,32,31,35,0,0,0,27.2962,27.752,31.4173,0.180482,1.0167,-0.739412,2411.09,0,0.257336,9,0.0965718,0.280843,0.0470643,0.316668,16687,422289,0.144489,0.083773,1.72477,167.192
13016,16676,1830,1121,1005,34,34,34,0,0,0,26.83,28.9314,30.9319,0.374154,1.07832,-1.6542,1840.7,0,0.156778,9,0.0799321,0.193246,0.0496618,0.428671,16676,422300,0.11038,0.085287,1.29422,104.737
13080,15743,1522,517,1009,32,32,33,0,0,0,25.8033,28.7886,30.5388,0.44344,1.11569,2.34085,2206.33,0,0.265797,9,0.0947715,0.296788,0.0490446,0.305969,15743,423233,0.140147,0.0912446,1.53594,169.377
13144,20425,1300,35,1014,35,33,35,0,0,0,29.7078,30.2861,31.1367,0.194487,1.01947,0.578051,2344.31,0,0.378186,9,0.0585603,0.475838,0,0.567549,20425,401223,0.114777,0.0865282,1.32647,224.652
13208,10892,1643,267,1017,32,29,31,0,0,0,21.133,24.3035,31.0775,0.493854,1.15003,0.966343,2071.89,0,0.383124,9,0.119152,0.454183,0.0455983,0.396163,10892,428084,0.190221,0.0750455,2.53474,226.222
13272,12270,1382,390,1024,35,24,33,0,0,0,19.5227,28.1609,32.6712,0.720691,1.44247,2.86233,2154.79,0,0.30008,9,0.111643,0.444513,0.0465242,0.474989,12270,426706,0.175614,0.0899131,1.95316,216.396
13336,20174,1282,895,1034,35,35,34,0,0,0,28.526,31.0001,31.4976,0.391466,1.08673,-0.991535,1791.86,0,0.134455,9,0.0542396,0.193735,0,0.268858,20174,418802,0.0888204,0.0577347,1.53842,107.484
